objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,redshift,plate,mjd,fiberid,class
1.23764872069284E+018,177.6417985042,-0.5378062028,18.04435,16.90601,16.67924,16.58858,16.62658,756,301,2,413,3.19829823176337E+017,0.00611839,284,51943,270,GALAXY
1.23764872069297E+018,177.8969408568,-0.5537904986,19.51869,17.79523,16.79542,16.3266,15.94142,756,301,2,415,3.19820477327501E+017,0.1233518,284,51943,236,GALAXY
1.23764872069297E+018,177.9572790935,-0.5617294414,18.97249,17.77713,17.20943,16.81595,16.61048,756,301,2,415,3.19817178792618E+017,0.1036202,284,51943,224,GALAXY
1.23764872069297E+018,178.0050757595,-0.4703069715,17.78842,16.52505,15.96703,15.62261,15.42707,756,301,2,415,3.19808382699596E+017,0.07711201,284,51943,192,GALAXY
1.23764872069304E+018,178.1688538354,-0.5012025996,19.00594,18.76664,18.78453,18.65555,18.59646,756,301,2,416,3.19803709775178E+017,0.5524967,284,51943,175,QSO
1.23764872069304E+018,178.103559373,-0.6103010475,19.0829,18.05027,17.61897,17.39613,17.23797,756,301,2,416,3.19805359042619E+017,0.07711183,284,51943,181,GALAXY
1.23764872069317E+018,178.4056316497,-0.6009016812,18.21041,17.10015,16.46761,16.10159,15.86663,756,301,2,418,3.19796013193783E+017,0.1260788,284,51943,147,GALAXY
1.23764872069317E+018,178.4092425848,-0.6273855079,19.25198,18.12447,17.56107,17.20906,17.03302,756,301,2,418,3.19797387583318E+017,0.1264552,284,51943,152,GALAXY
1.23764872069317E+018,178.4660592515,-0.4505339297,19.14646,17.98609,17.06241,16.63465,16.33824,756,301,2,418,3.19795188560062E+017,0.1625239,284,51943,144,GALAXY
1.23764872069317E+018,178.4678251513,-0.5292223381,18.65674,17.57397,17.14364,16.89693,16.73161,756,301,2,418,3.19797937339132E+017,0.05168007,284,51943,154,GALAXY
1.23764872069323E+018,178.4931894479,-0.4753127372,19.42973,18.32589,17.59836,17.21745,16.95339,756,301,2,419,3.19794913682156E+017,0.1517202,284,51943,143,GALAXY
1.23764872069323E+018,178.6077903364,-0.4720486456,18.86171,17.1336,16.36422,16.00438,15.73102,756,301,2,419,3.19794363926342E+017,0.05142741,284,51943,141,GALAXY
1.23764872069323E+018,178.622445144,-0.6031127174,19.27687,17.62649,16.75916,16.38712,16.07265,756,301,2,419,3.19798212217039E+017,0.130611,284,51943,155,GALAXY
1.2376487206933E+018,178.7113610935,-0.5545690339,19.44619,18.12966,17.19906,16.74627,16.42915,756,301,2,420,3.19785842711226E+017,0.1794095,284,51943,110,GALAXY
1.2376487206933E+018,178.7710667433,-0.5854428446,19.53946,18.37481,17.6475,17.28613,17.02709,756,301,2,420,3.20967267737168E+017,0.1274473,285,51930,312,GALAXY
1.23764872069336E+018,178.8933134825,-0.6005175092,18.29249,17.03704,16.80255,16.7162,16.69708,756,301,2,421,3.19786667344947E+017,0.0008712676,284,51943,113,STAR
1.23764872069336E+018,178.8036227297,-0.5161953274,19.49586,18.35264,17.72338,17.3579,17.09851,756,301,2,421,3.20964793836005E+017,0.1320815,285,51930,303,GALAXY
1.23764872069336E+018,178.8068886513,-0.5261007717,19.35856,17.40736,16.27258,15.83168,15.46183,756,301,2,421,3.19784468321692E+017,0.1321506,284,51943,105,GALAXY
1.23764872069336E+018,178.875982662,-0.5607786179,18.47667,17.32184,16.77806,16.4681,16.24651,756,301,2,421,3.19785567833319E+017,0.0643077,284,51943,109,GALAXY
1.23764872069343E+018,179.0217739855,-0.5127974545,19.58846,18.26978,17.54164,17.07283,16.7653,756,301,2,422,3.20964244080191E+017,0.1059328,285,51930,301,GALAXY
1.23764872069343E+018,178.9509475643,-0.5486346723,18.70638,17.78533,17.54214,17.27623,17.22145,756,301,2,422,3.19772648571693E+017,0.06467283,284,51943,62,GALAXY
1.23764872069343E+018,179.0000593371,-0.5760223442,18.78305,17.589,17.07884,16.76304,16.5659,756,301,2,422,3.19773748083321E+017,0.06444607,284,51943,66,GALAXY
1.23764872069343E+018,179.0480098281,-0.5495627247,18.61658,17.37561,16.62008,16.24378,15.94464,756,301,2,422,3.20955722865076E+017,0.1628183,285,51930,270,GALAXY
1.23764872069349E+018,179.1632485063,-0.5266989717,19.04383,17.57419,16.70666,16.25977,15.88763,756,301,2,423,3.1976660125774E+017,0.1252853,284,51943,40,GALAXY
1.23764872069362E+018,179.3890386467,-0.5045676989,18.97931,17.84723,17.16972,16.81457,16.5745,756,301,2,425,3.19765776624019E+017,0.1306114,284,51943,37,GALAXY
1.23764872069362E+018,179.4970268166,-0.4840439437,19.59906,17.62351,16.55051,16.11712,15.74296,756,301,2,425,3.20955447987169E+017,0.125779,285,51930,269,GALAXY
1.23764872069369E+018,179.6500774221,-0.4548830288,17.81089,16.87986,16.58187,16.47909,16.45047,756,301,2,426,4.3268620178497E+018,0.0006020893,3843,55278,104,STAR
1.23764872069369E+018,179.5394744873,-0.5953259295,19.11688,18.06763,17.46507,17.12511,16.94894,756,301,2,426,3.20946651894147E+017,0.08446588,285,51930,237,GALAXY
1.23764872069369E+018,179.5616539981,-0.5677452182,19.46319,19.16861,19.09189,19.00882,18.97778,756,301,2,426,3.2094280360345E+017,0.7919978,285,51930,223,QSO
1.23764872069369E+018,179.5658557095,-0.6271073141,19.50208,18.57379,18.25887,18.15212,18.09853,756,301,2,426,4.25161473942196E+018,-1.650483E-05,3776,55209,788,STAR
1.23764872069369E+018,179.6707275879,-0.597193979,17.96784,16.77961,16.3312,16.13302,16.02277,756,301,2,426,3.20943903115078E+017,0.02139761,285,51930,227,GALAXY
1.23764872069376E+018,179.6892934284,-0.4543790584,19.09722,17.60256,16.82659,16.43768,16.14087,756,301,2,427,3.20932083365079E+017,0.09484052,285,51930,184,GALAXY
1.23764872069376E+018,179.7002402568,-0.5896501468,18.19151,16.95824,17.03985,17.13071,17.20619,756,301,2,427,3.25618891862156E+018,0.0009008115,2892,54552,314,STAR
1.23764872069376E+018,179.7148746833,-0.5434371153,17.40766,16.10015,15.87751,15.73867,15.73257,756,301,2,427,3.25618946837738E+018,0.0002880388,2892,54552,316,STAR
1.23764872069376E+018,179.7849814649,-0.4806256786,18.44573,17.07442,16.5636,16.40117,16.34712,756,301,2,427,3.25618589496459E+018,0.000074304,2892,54552,303,STAR
1.23764872069376E+018,179.8036830533,-0.5238195654,16.40633,14.51842,13.61413,13.22791,12.91786,756,301,2,427,3.20931258731358E+017,0.02133708,285,51930,181,GALAXY
1.23764872069376E+018,179.7542121419,-0.5454514474,19.27377,17.53024,16.66502,16.25797,15.94014,756,301,2,427,3.20935107022055E+017,0.0768301,285,51930,195,GALAXY
1.23764872069376E+018,179.7984806353,-0.4258705074,19.28931,18.14146,17.64006,17.36165,17.2158,756,301,2,427,3.20934282388335E+017,0.08390094,285,51930,192,GALAXY
1.23764872069382E+018,179.8676712923,-0.4490663134,18.65198,17.56225,17.11409,16.912,16.81392,756,301,2,428,3.25618616984249E+018,5.683797E-06,2892,54552,304,STAR
1.23764872069382E+018,179.8687055172,-0.5896116571,18.3027,16.93418,16.4314,16.25723,16.19775,756,301,2,428,3.2561864447204E+018,4.359894E-05,2892,54552,305,STAR
1.23764872069382E+018,179.9199593596,-0.5343201481,18.82454,18.26074,17.93938,17.70602,17.46235,756,301,2,428,3.22095367824894E+017,2.031001,286,51999,320,QSO
1.23764872069382E+018,179.8403909275,-0.5122385569,19.06605,17.17739,16.24429,15.8093,15.46751,756,301,2,428,3.20935931655776E+017,0.08147936,285,51930,198,GALAXY
1.23764872069382E+018,179.8592748298,-0.4320939583,19.20374,17.61608,16.89959,16.4966,16.21771,756,301,2,428,3.20933732632521E+017,0.08288149,285,51930,190,GALAXY
1.23764872069382E+018,179.9558731351,-0.5010210853,19.31988,18.18828,17.55127,17.18032,16.97325,756,301,2,428,3.20930708975544E+017,0.1514758,285,51930,179,GALAXY
1.23764872069389E+018,179.9860646231,-0.5278753312,18.44063,16.01222,14.91408,14.49691,14.26187,756,301,2,429,3.25617517472622E+018,-4.181076E-05,2892,54552,264,STAR
1.23764872069389E+018,179.9960624117,-0.5383677916,19.0763,19.00439,18.7207,18.59714,18.61541,756,301,2,429,3.20926036051126E+017,1.361609,285,51930,162,QSO
1.23764872069389E+018,180.0265268147,-0.4717086057,16.41025,15.00095,14.4974,14.32048,14.26699,756,301,2,429,3.25617435009249E+018,2.744652E-05,2892,54552,261,STAR
1.23764872069389E+018,180.0484300655,-0.5112926438,18.56895,17.55961,17.23485,17.09606,17.08419,756,301,2,429,3.25617599935994E+018,-0.0001296036,2892,54552,267,STAR
1.23765076292633E+018,177.4388683991,-1.5499046144,18.22339,17.00858,16.49828,16.15813,16.00578,1231,301,6,55,3.71639367996828E+017,0.08285162,330,52370,336,GALAXY
1.23765076292633E+018,177.501391489,-1.46336679,18.53556,16.60169,15.66004,15.21623,14.83957,1231,301,6,55,3.71636344339851E+017,0.08028415,330,52370,325,GALAXY
1.23765076292639E+018,177.6738277228,-1.455004451,18.01764,16.50611,15.80131,15.40658,15.15718,1231,301,6,56,3.7059070351379E+017,0.08042729,329,52056,617,GALAXY
1.23765076292646E+018,177.7195766249,-1.501003939,18.9583,17.88945,17.87811,17.90153,17.95223,1231,301,6,57,3.71650912868919E+017,0.0001324807,330,52370,378,STAR
1.23765076292646E+018,177.8433821777,-1.6047023034,19.30027,19.13469,18.99209,18.74536,18.80146,1231,301,6,57,3.70587679856814E+017,1.566614,329,52056,606,QSO
1.23765076292652E+018,177.8853748412,-1.5275073163,17.18842,16.11682,16.05584,16.08672,16.13031,1231,301,6,58,3.71648438967757E+017,0.0001954412,330,52370,369,STAR
1.23765076292659E+018,178.0734066093,-1.4337659055,19.44469,18.14519,17.55613,17.08335,16.89114,1231,301,6,59,3.71649813357291E+017,0.08367371,330,52370,374,GALAXY
1.23765076292665E+018,178.2226401262,-1.4490566186,18.62263,17.79792,17.55351,17.43532,17.38561,1231,301,6,60,3.71658609450314E+017,0.0187608,330,52370,406,GALAXY
1.23765076292678E+018,178.4808055628,-1.4666580086,18.30227,16.70471,15.90137,15.46796,15.14741,1231,301,6,62,3.71668230177057E+017,0.07693128,330,52370,441,GALAXY
1.23765076292678E+018,178.5227220633,-1.5108583258,19.05686,17.45437,16.5396,16.11254,15.76796,1231,301,6,62,3.71671803589847E+017,0.1271948,330,52370,454,GALAXY
1.23765076292685E+018,178.6273547164,-1.5370978055,18.18851,16.7362,15.9682,15.54818,15.24338,1231,301,6,63,3.71670154322405E+017,0.08233847,330,52370,448,GALAXY
1.23765076292685E+018,178.7214833862,-1.5892458512,19.55195,19.32972,19.23701,19.00826,19.10874,1231,301,6,63,3.71695168211937E+017,1.777408,330,52370,539,QSO
1.23765076292692E+018,178.7894601676,-1.5445833408,18.91958,18.19114,18.03346,17.78873,17.71842,1231,301,6,64,3.71694618456123E+017,0.07744715,330,52370,537,GALAXY
1.23765076292692E+018,178.8316406373,-1.4807591405,18.97066,17.61281,16.89607,16.45735,16.14763,1231,301,6,64,3.71704239182866E+017,0.1429539,330,52370,572,GALAXY
1.23765076292692E+018,178.8981788807,-1.5427993616,19.35719,18.21557,18.40944,18.5576,18.74375,1231,301,6,64,3.71704514060773E+017,9.077431E-05,330,52370,573,STAR
1.23765076292698E+018,178.9787700722,-1.6033439105,18.04048,16.17273,15.33104,14.9442,14.6118,1231,301,6,65,3.71706438206122E+017,0.06425402,330,52370,580,GALAXY
1.23765076292698E+018,178.9476302774,-1.5522455526,19.01283,17.5888,16.94725,16.61518,16.36874,1231,301,6,65,3.71703964304959E+017,0.08106375,330,52370,571,GALAXY
1.23765076292711E+018,179.3491194562,-1.4765167033,16.37991,15.3138,15.09962,15.04701,15.06106,1231,301,6,67,3.71713035275889E+017,-9.804811E-05,330,52370,604,STAR
1.23765076292711E+018,179.3219273958,-1.5084346428,19.18718,16.73044,15.69714,15.36307,15.17464,1231,301,6,67,3.71714409665423E+017,0.0001003918,330,52370,609,STAR
1.23765076292711E+018,179.3245275135,-1.5598290305,18.76536,17.45273,16.94985,16.68979,16.50124,1231,301,6,67,3.71716608688679E+017,0.08844752,330,52370,617,GALAXY
1.23765076292718E+018,179.4946529679,-1.557680998,18.04222,16.80401,16.30231,16.03049,15.79945,1231,301,6,68,3.71712485520075E+017,0.02022056,330,52370,602,GALAXY
1.23765076292724E+018,179.589796492,-1.4584249036,19.07224,17.10228,16.14645,15.71548,15.37337,1231,301,6,69,3.72764718114302E+017,0.08166218,331,52368,334,GALAXY
1.23765076292731E+018,179.6926779098,-1.465839398,17.64372,16.36765,15.77064,15.54465,15.1193,1231,301,6,70,3.72774888596859E+017,0.02137359,331,52368,371,GALAXY
1.23765076292731E+018,179.7523955499,-1.5475894385,16.62624,15.59729,15.26986,15.15325,15.10576,1231,301,6,70,3.72775988108487E+017,0.0004915025,331,52368,375,STAR
1.23765076292731E+018,179.7701478731,-1.6041048489,19.48644,18.44937,18.39059,18.45729,18.47427,1231,301,6,70,3.72773789085231E+017,0.000063073,331,52368,367,STAR
1.23765076292731E+018,179.7915467152,-1.5539598286,18.07865,16.60348,15.95418,15.61332,15.34496,1231,301,6,70,3.72774338841045E+017,0.05192547,331,52368,369,GALAXY
1.23765076292731E+018,179.8047136967,-1.6044549597,19.22506,18.07038,17.68009,17.46756,17.38888,1231,301,6,70,3.72776262986394E+017,0.02156794,331,52368,376,GALAXY
1.23765076292737E+018,179.8344061246,-1.6481707038,17.7475,16.42866,15.55175,14.94978,14.86046,1231,301,6,71,3.72775163474766E+017,0.08135492,331,52368,372,GALAXY
1.23765076292737E+018,179.9282989519,-1.5306081406,18.73095,18.62029,18.32424,18.30375,18.53867,1231,301,6,71,3.72786158591044E+017,1.257467,331,52368,412,QSO
1.23765076292737E+018,179.9206975077,-1.4523380623,19.12996,19.07116,18.6831,18.76884,18.86719,1231,301,6,71,3.72787258102671E+017,1.211385,331,52368,416,QSO
1.23765076292737E+018,179.9435938194,-1.5918094578,19.50782,17.75959,17.48494,17.25753,17.76798,1231,301,6,71,3.72788357614299E+017,0.05243158,331,52368,420,GALAXY
1.23765076292744E+018,180.0115566356,-1.6147297777,18.54115,16.95334,16.16123,15.77858,15.46329,1231,301,6,72,3.7278643346895E+017,0.05214177,331,52368,413,GALAXY
1.23765076292757E+018,180.283197128,-1.6100394258,19.36097,17.6824,16.73442,16.27196,15.92119,1231,301,6,74,3.72794679806159E+017,0.1079257,331,52368,443,GALAXY
1.23765076292757E+018,180.3740661421,-1.6148680565,19.48019,17.94197,17.04262,16.63069,16.30176,1231,301,6,74,3.72794404928252E+017,0.1076439,331,52368,442,GALAXY
1.23765076292764E+018,180.4184613484,-1.5380590213,19.4718,18.1914,17.71276,17.4262,17.24506,1231,301,6,75,3.72798802974763E+017,0.07133968,331,52368,458,GALAXY
1.23765076292764E+018,180.5405238466,-1.5787465402,19.42289,18.19573,17.66425,17.35458,17.16976,1231,301,6,75,3.72821068085226E+017,0.1075654,331,52368,539,GALAXY
1.2376507629277E+018,180.6114912012,-1.4875777118,17.27674,16.95691,16.62165,16.26941,16.0979,1231,301,6,76,3.72819143939877E+017,0.1503972,331,52368,532,QSO
1.2376507629277E+018,180.6294336722,-1.5212831379,18.64147,17.45051,17.35061,17.35175,17.37202,1231,301,6,76,3.7281886906197E+017,-1.056395E-06,331,52368,531,STAR
1.2376507629277E+018,180.5917132764,-1.4533128693,18.28704,16.8539,16.28395,15.95262,15.71779,1231,301,6,76,3.72820243451505E+017,0.0205009,331,52368,536,GALAXY
1.2376507629277E+018,180.7092973417,-1.5679288098,19.4815,18.01906,17.21515,16.79462,16.45696,1231,301,6,76,3.72820793207318E+017,0.09941253,331,52368,538,GALAXY
1.23765076292777E+018,180.800434549,-1.4883641423,19.02962,17.07547,16.16698,15.74572,15.42241,1231,301,6,77,3.72829864178248E+017,0.08233882,331,52368,571,GALAXY
1.23765076292777E+018,180.8058610777,-1.5186096123,18.9498,17.26494,16.40283,15.92492,15.57419,1231,301,6,77,3.72830688811969E+017,0.08202761,331,52368,574,GALAXY
1.23765076292783E+018,180.9887627066,-1.6407248072,18.89193,17.20599,16.56096,16.09134,15.87061,1231,301,6,78,3.72832063201503E+017,0.09828305,331,52368,579,GALAXY
1.23765076292796E+018,181.2834732936,-1.5735102021,18.29159,18.3513,18.34874,18.14831,18.08455,1231,301,6,80,3.72840309538712E+017,1.833263,331,52368,609,QSO
1.23765076292796E+018,181.252104822,-1.5526001467,19.37291,18.37099,18.21387,18.19953,18.21347,1231,301,6,80,3.72841958806153E+017,0.000126254,331,52368,615,STAR
1.23765076292803E+018,181.3137352161,-1.5686566019,18.46335,17.46042,17.1501,16.99885,16.99362,1231,301,6,81,3.72841683928246E+017,0.0001920791,331,52368,614,STAR
1.23765076292803E+018,181.3325343612,-1.5009445671,18.57999,17.22693,16.7576,16.42693,16.28704,1231,301,6,81,3.7284223368406E+017,0.07076532,331,52368,616,GALAXY
1.23765076292803E+018,181.4185069681,-1.447142922,19.22328,18.96222,19.28697,19.47112,20.10624,1231,301,6,81,3.72839484904991E+017,-0.0001349808,331,52368,606,STAR
1.23765076292816E+018,181.6867894543,-1.4603196989,18.93546,18.67095,18.69602,18.52484,18.52048,1231,301,6,83,3.7388951849274E+017,0.5096057,332,52367,330,QSO
1.23764872015715E+018,180.3546252854,-0.873817293,17.76627,16.79165,16.46102,16.34406,16.29942,756,301,1,431,3.25618012252854E+018,-0.0001415419,2892,54552,282,STAR
1.23764872015715E+018,180.3675653092,-0.8917533502,18.94595,17.76885,17.17376,16.90849,16.73569,756,301,1,431,3.20884254609271E+017,0.02084633,285,51930,10,GALAXY
1.23764872015721E+018,180.4503483591,-0.8658400893,17.30134,16.30622,16.19042,16.15211,16.18128,756,301,1,432,3.25618342106342E+018,0.0002992008,2892,54552,294,STAR
1.23764872015721E+018,180.4721182508,-0.9888646844,19.04204,16.77521,15.86961,15.5314,15.32373,756,301,1,432,3.28432019856323E+018,0.0001829799,2917,54556,255,STAR
1.23764872015721E+018,180.4774799985,-0.9450193171,17.68521,16.23807,15.64541,15.39953,15.2711,756,301,1,432,3.2561705018018E+018,-7.901491E-05,2892,54552,247,STAR
1.23764872015721E+018,180.4912843804,-0.9802651949,16.80131,15.77046,15.545,15.4758,15.47747,756,301,1,432,3.25616885253436E+018,0.0001343546,2892,54552,241,STAR
1.23764872015721E+018,180.5297271646,-1.0400180139,17.9215,16.95155,16.64015,16.50818,16.47441,756,301,1,432,3.25617407521459E+018,0.0001725831,2892,54552,260,STAR
1.23764872015721E+018,180.5439559235,-1.0039307321,19.41977,18.01983,17.48772,17.2819,17.17406,756,301,1,432,3.25617297570296E+018,0.000136031,2892,54552,256,STAR
1.23764872015721E+018,180.5517997271,-0.9448401621,18.22109,16.84651,16.26877,16.02338,15.88671,756,301,1,432,3.28431772466206E+018,-0.0001831401,2917,54556,246,STAR
1.23764872015721E+018,180.4945737898,-0.9645467933,19.47884,18.03124,17.45605,17.23039,17.08787,756,301,1,432,3.25616995204598E+018,0.0008430588,2892,54552,245,STAR
1.23764872015721E+018,180.5628157994,-0.9789212213,19.32157,17.8547,17.0705,16.6643,16.35801,756,301,1,432,3.20885079242992E+017,0.1151203,285,51930,13,GALAXY
1.23764872015728E+018,180.6409883213,-0.8498795467,19.4053,18.08865,17.52262,17.26372,17.11636,756,301,1,433,3.28431690002834E+018,0.0002341393,2917,54556,243,STAR
1.23764872015728E+018,180.6741117292,-0.8608526188,17.64079,16.25462,15.7595,15.58131,15.51061,756,301,1,433,3.25617022692389E+018,-7.861613E-05,2892,54552,246,STAR
1.23764872015728E+018,180.7274693404,-0.9235737806,18.18263,16.8303,16.30853,16.08088,15.96581,756,301,1,433,3.28430617978997E+018,0.0002506914,2917,54556,204,STAR
1.23764872015734E+018,180.7506202566,-0.8853763318,18.20773,16.63555,16.09511,15.92618,15.85636,756,301,1,434,3.25617105155761E+018,-1.780331E-05,2892,54552,249,STAR
1.23764872015734E+018,180.8626766337,-1.0454815872,17.96417,16.59846,16.04751,15.82683,15.70488,756,301,1,434,3.25616308009831E+018,-2.958942E-05,2892,54552,220,STAR
1.23764872015734E+018,180.759245997,-0.872008979,19.42839,18.22291,17.68497,17.45609,17.34623,756,301,1,434,3.25617352545877E+018,-0.000358233,2892,54552,258,STAR
1.23764872015734E+018,180.8221726665,-0.9069025123,19.47781,18.23621,17.72108,17.49823,17.38194,756,301,1,434,3.25615895692971E+018,0.0007345202,2892,54552,205,STAR
1.23764872015741E+018,180.8805828245,-0.8924548048,15.96642,14.78763,14.26892,14.0575,13.94386,756,301,1,435,3.25616143083087E+018,0.0002301757,2892,54552,214,STAR
1.23764872015741E+018,180.9088507098,-1.0439757058,18.78723,17.38216,16.86558,16.65575,16.55068,756,301,1,435,3.25615813229598E+018,5.611143E-05,2892,54552,202,STAR
1.23764872015741E+018,180.9321631609,-0.9448662617,19.00628,18.0038,17.54305,17.38398,17.30306,756,301,1,435,3.25616033131924E+018,0.0004824,2892,54552,210,STAR
1.23764872015741E+018,180.975963127,-0.8816672049,18.11211,17.16405,16.9104,16.81793,16.78173,756,301,1,435,3.25616225546459E+018,0.0001420887,2892,54552,217,STAR
1.23764872015741E+018,181.0226036376,-0.869277373,18.11751,17.1149,16.78082,16.65871,16.59952,756,301,1,435,3.25613751645296E+018,5.256409E-05,2892,54552,127,STAR
1.23764872015741E+018,181.024641087,-0.9600822363,18.45533,17.55334,17.23186,17.10527,17.06657,756,301,1,435,3.25614108986575E+018,0.0005437842,2892,54552,140,STAR
1.23764872015741E+018,180.9982726053,-1.0448502461,18.72681,17.67335,17.28953,17.00223,16.86851,756,301,1,435,3.22075851493501E+017,0.09388869,286,51999,249,GALAXY
1.23764872015748E+018,181.1183946962,-0.9363427949,16.97522,15.47883,14.95926,14.79187,14.70412,756,301,1,436,3.25613999035413E+018,9.271795E-06,2892,54552,136,STAR
1.23764872015747E+018,181.1561304066,-1.0394892813,16.628,15.14622,14.62964,14.44828,14.36295,756,301,1,436,3.25613696669715E+018,-6.804326E-05,2892,54552,125,STAR
1.23764872015747E+018,181.1180997514,-0.8887520873,18.62733,17.6136,17.22636,16.95102,16.86179,756,301,1,436,3.22064581499316E+017,0.0943123,286,51999,208,GALAXY
1.23764872015754E+018,181.1789803021,-0.9431628951,18.7885,17.87771,17.76461,17.74777,17.79008,756,301,1,437,3.25613779133087E+018,-0.000084755,2892,54552,128,STAR
1.23764872015754E+018,181.2549021105,-0.9667234799,18.94416,17.43771,16.87799,16.67812,16.55612,756,301,1,437,3.25614026523203E+018,0.0002465291,2892,54552,137,STAR
1.23764872015754E+018,181.2958356791,-0.9592026789,19.19765,16.92436,15.89228,15.54021,15.36145,756,301,1,437,3.28427621809812E+018,-0.000080185,2917,54556,95,STAR
1.23764872015754E+018,181.3234015033,-1.0400040662,17.78963,16.86349,16.59185,16.47917,16.42802,756,301,1,437,3.25612762084831E+018,0.0002649082,2892,54552,91,STAR
1.23764872015754E+018,181.2197930649,-0.9874831765,18.55791,16.60122,15.66565,15.24071,14.93594,756,301,1,437,3.220678800342E+017,0.08185522,286,51999,220,GALAXY
1.23764872015761E+018,181.3452017198,-1.0375370234,17.05219,15.79486,15.33636,15.17161,15.11542,756,301,1,438,3.25612844548204E+018,5.117866E-05,2892,54552,94,STAR
1.23764872015761E+018,181.3608309579,-1.0033483681,16.8317,15.2964,14.75013,14.57148,14.5027,756,301,1,438,3.25612981987157E+018,0.000001957,2892,54552,99,STAR
1.23764872015761E+018,181.3801293564,-1.0335892841,17.0064,15.51973,14.92766,14.6883,14.57269,756,301,1,438,3.25612817060413E+018,-6.7621E-07,2892,54552,93,STAR
1.23764872015761E+018,181.4066604886,-1.0172410047,17.77664,16.16791,15.59226,15.40551,15.33608,756,301,1,438,3.25612652133669E+018,4.533332E-05,2892,54552,87,STAR
1.23764872015761E+018,181.4385649828,-1.0422989472,18.15044,17.148,16.82078,16.7029,16.67443,756,301,1,438,3.25612899523785E+018,0.0003570582,2892,54552,96,STAR
1.23764872015761E+018,181.4606530557,-0.8491395485,18.89853,18.85772,18.79155,18.55582,18.4716,756,301,1,438,3.22042591266761E+017,1.699956,286,51999,128,QSO
1.23764872015761E+018,181.4705730964,-0.9107982777,19.23372,18.08609,17.52267,17.15705,16.9715,756,301,1,438,3.22045889801644E+017,0.08359831,286,51999,140,GALAXY
1.23764872015767E+018,181.4897911864,-1.0423517518,18.69223,17.33702,16.78981,16.60547,16.51124,756,301,1,439,3.25611690060994E+018,0.0001347599,2892,54552,52,STAR
1.23764872015767E+018,181.5010096123,-0.8548082344,18.63208,17.72759,17.45356,17.36216,17.36396,756,301,1,439,3.25611772524366E+018,0.0001643524,2892,54552,55,STAR
1.23764872015767E+018,181.520538086,-0.8838267771,16.54796,15.04569,14.49596,14.33637,14.26134,756,301,1,439,3.25611745036576E+018,-7.577314E-05,2892,54552,54,STAR
1.23764872015767E+018,181.5246557792,-0.8523733322,17.68235,16.57669,16.12807,15.96232,15.87459,756,301,1,439,3.2561190996332E+018,0.0001448739,2892,54552,60,STAR
1.23764872015767E+018,181.5796751882,-1.0076005147,18.86273,18.70218,18.81827,18.75886,18.73336,756,301,1,439,3.22043141022575E+017,0.5385638,286,51999,130,QSO
1.23764872015767E+018,181.4913748228,-0.9545846571,19.38241,18.12195,17.55597,17.20603,17.08079,756,301,1,439,3.22040667121412E+017,0.09597953,286,51999,121,GALAXY
1.23764872015774E+018,181.6295075975,-0.8562827591,19.2252,17.81399,17.2695,17.1003,16.99284,756,301,1,440,3.25611827499948E+018,0.0001553402,2892,54552,57,STAR
1.23764872015774E+018,181.681101624,-0.9825696706,16.34332,14.72602,14.18046,14.01937,13.94565,756,301,1,440,3.25611607597622E+018,1.49983E-05,2892,54552,49,STAR
1.23764872015774E+018,181.6784125508,-0.990588114,19.52757,18.21685,17.52084,17.12317,16.88836,756,301,1,440,3.2203187102839E+017,0.1296154,286,51999,89,GALAXY
1.2376487201578E+018,181.7848112831,-1.0006866683,19.24218,19.14582,18.98232,18.64862,18.54221,756,301,1,441,3.22031046394669E+017,1.911778,286,51999,86,QSO
1.23765127404572E+018,170.7054061342,67.8898386839,18.91701,18.10744,17.88595,17.78017,17.77339,1350,301,6,334,3.23481083837628E+018,-0.0001140711,2873,54505,365,STAR
1.23765127404572E+018,170.8000132409,67.7598690106,17.83716,16.82704,16.52525,16.41862,16.40465,1350,301,6,334,3.23481441178907E+018,-0.0002095321,2873,54505,378,STAR
1.23765127404572E+018,170.7684816161,67.8835735033,18.27959,16.10583,15.18821,14.84321,14.675,1350,301,6,334,3.21792178990038E+018,8.408431E-05,2858,54498,363,STAR
1.23765127404572E+018,171.0283416978,67.8059036272,18.79101,17.30779,16.67943,16.43057,16.3267,1350,301,6,334,3.23482540690535E+018,-0.0005481138,2873,54505,418,STAR
1.23765127404572E+018,170.9858500038,67.9126990242,17.08595,16.13895,15.84384,15.72837,15.72656,1350,301,6,334,3.21792206477829E+018,-0.0005804686,2858,54498,364,STAR
1.23765127404572E+018,170.8637959116,67.811613662,19.3978,18.23993,17.52852,17.13585,16.82073,1350,301,6,334,5.52939482387606E+017,0.1318852,491,51942,446,GALAXY
1.23765127404578E+018,171.1132356565,67.7685716459,17.5065,16.47824,16.1253,16.01723,15.96634,1350,301,6,335,3.21792371404573E+018,-0.0001344399,2858,54498,370,STAR
1.23765127404578E+018,171.1245367742,67.8901712934,18.28111,17.35522,17.0793,16.98342,16.96153,1350,301,6,335,3.21792288941201E+018,-0.0002896643,2858,54498,367,STAR
1.23765127404578E+018,171.3540928469,67.7938117419,19.42153,17.99892,17.42474,17.21558,17.09944,1350,301,6,335,3.23482293300418E+018,-8.680624E-05,2873,54505,409,STAR
